id,host_location,host_response_time,host_response_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,street,neighborhood,city,suburb,state,zipcode,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,last_scraped_delta,host_since_delta,predicted_price
29695921,"Nunawading, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,"Doncaster, VIC, Australia",Unknown,Manningham,Doncaster,VIC,3108.0,"Doncaster, Australia",AU,Australia,-37.78393905,145.1353231,t,Townhouse,Entire home/apt,8,2.5,2.0,6.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance"",""Children’s books and toys"",""Children’s dinnerware"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",800.0,80.0,5,25,1,1125,today,t,10,32,45,310,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,3,1.02,2084,2780,249.54074362606116
8311399,"Melbourne, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews']",t,f,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.8133865,144.9616119,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height bed"",""Step-free access"",""Wide doorway"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",""Step-free access"",""Wide entryway"",""Host greets you"",""Paid parking on premises"",""Roll-in shower""}",200.0,25.0,1,25,2,14,2 weeks ago,t,7,27,57,143,12/7/2018,59,4/26/2017,12/2/2018,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,1,2.99,2084,3884,81.694439801377
12138185,"Thornbury, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,"Thornbury, VIC, Australia",Thornbury,Darebin,Thornbury,VIC,3071.0,"Thornbury, Australia",AU,Australia,-37.75673295,144.9977879,t,House,Entire home/apt,5,1.0,1.0,4.0,Real Bed,"{TV,Internet,Wifi,""Wheelchair accessible"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",250.0,30.0,1,0,3,1125,12 months ago,t,0,0,0,0,12/7/2018,10,6/20/2016,1/15/2018,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,1,0.33,2084,3085,139.50992105241863
26084219,AU,within a few hours,90%,f,['phone'],t,f,"Croydon North, VIC, Australia",Unknown,Maroondah,Croydon North,VIC,3136.0,"Croydon North, Australia",AU,Australia,-37.76256221,145.2747212,f,Guest suite,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""Private living room"",""Private entrance"",""High chair"",""Children’s books and toys"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Host greets you""}",250.0,59.0,2,20,2,1125,3 weeks ago,t,23,51,81,171,12/7/2018,1,10/20/2018,10/20/2018,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,2,0.61,2084,2956,141.39845116115234
13719070,AU,Unknown,Unknown,f,"['email', 'phone']",t,f,"Beaumaris, VIC, Australia",Unknown,Bayside,Beaumaris,VIC,3193.0,"Beaumaris, Australia",AU,Australia,-37.99554933,145.0374889,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Hangers,Iron,""translation missing: en.hosting_amenity_50""}",150.0,59.0,1,0,3,14,23 months ago,t,29,59,89,89,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,1,1.02,2084,3061,104.00854416644259
22484244,"Victoria, Australia",within a few hours,96%,f,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Parkville, VIC, Australia",Parkville,Melbourne,Parkville,VIC,3052.0,"Parkville, Australia",AU,Australia,-37.79696988,144.9557231,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,""Pets allowed"",Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",128.0,20.0,1,12,1,1125,2 weeks ago,t,30,60,90,365,12/7/2018,5,1/18/2018,4/1/2018,88.0,7.0,8.0,8.0,9.0,9.0,8.0,f,f,strict_14_with_grace_period,f,f,17,0.46,2084,4073,96.87922540728059
28732696,"Docklands, Victoria, Australia",within an hour,100%,f,"['email', 'phone']",t,f,"Oaklands Junction, VIC, Australia",Unknown,Hume,Oaklands Junction,VIC,3063.0,"Oaklands Junction, Australia",AU,Australia,-37.54180663,144.8452497,t,Boat,Private room,3,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets allowed"",Breakfast,""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Well-lit path to entrance"",""Wide clearance to bed"",""Step-free access"",""Lake access""}",250.0,59.0,1,0,1,1125,3 weeks ago,t,26,47,77,352,12/7/2018,2,10/13/2018,11/23/2018,90.0,10.0,6.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,8,1.07,2084,3088,82.13715159595837
15135865,"Victoria, Australia",within a day,100%,f,"['email', 'phone', 'reviews']",t,f,"Princes Hill, VIC, Australia",Carlton North,Yarra,Princes Hill,VIC,3054.0,"Princes Hill, Australia",AU,Australia,-37.78243638,144.969411,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",200.0,39.0,1,0,1,14,3 months ago,t,0,4,34,34,12/7/2018,4,1/16/2017,10/16/2018,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,0.17,2084,4773,76.8770579103081
9139846,"Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews']",t,f,"Frankston South, VIC, Australia",Unknown,Frankston,Frankston South,VIC,3199.0,"Frankston South, Australia",AU,Australia,-38.16459902,145.1337691,t,Bungalow,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Washer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",250.0,59.0,2,15,1,31,5 weeks ago,t,5,29,54,329,12/7/2018,195,11/23/2015,11/22/2018,93.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,strict_14_with_grace_period,f,f,1,5.27,2084,3220,131.95621279692867
7284224,MY,within a day,100%,f,"['email', 'phone']",t,f,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.80712469,144.9613471,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Hot tub"",""Family/kid friendly"",Washer,""Smoke detector"",""Fire extinguisher"",Essentials}",0.0,0.0,1,50,1,7,11 months ago,t,0,0,0,0,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,1,1.02,2084,3545,152.82990070858364
30138465,"Victoria, Australia",within a few hours,100%,f,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3004.0,"Melbourne, Australia",AU,Australia,-37.80711523,144.9592252,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",Heating,Washer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Beach essentials"",""Step-free access"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",""Handheld shower head""}",0.0,70.0,2,10,3,1125,5 days ago,t,0,4,4,4,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,1,1.02,2084,3913,137.49164112194168
24611371,AU,within an hour,92%,f,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,"Southbank, VIC, Australia",Southbank,Melbourne,Southbank,VIC,3006.0,"Southbank, Australia",AU,Australia,-37.82663982,144.9592569,f,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Well-lit path to entrance"",""Step-free access"",""Wide entryway""}",350.0,35.0,1,20,1,1125,3 weeks ago,t,20,43,70,341,12/7/2018,58,4/28/2018,11/22/2018,97.0,10.0,10.0,9.0,9.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,11,7.77,2084,2846,147.12200660606425
29633361,"Tullamarine, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id']",t,f,"Tullamarine, VIC, Australia",Unknown,Brimbank,Tullamarine,VIC,3043.0,"Tullamarine, Australia",AU,Australia,-37.70794633,144.875806,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,""Smoke detector"",""First aid kit"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",Bathtub,""Hot water"",""Bed linens"",Microwave,Refrigerator,""Cooking basics"",Oven,Stove,""Single level home"",""Garden or backyard"",""Long term stays allowed"",""Step-free access"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide clearance to bed"",""Step-free access"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",""Step-free access"",""Wide entryway"",""Handheld shower head"",""Roll-in shower""}",139.0,0.0,1,50,1,7,2 weeks ago,t,0,23,53,53,12/7/2018,2,11/18/2018,11/19/2018,100.0,8.0,10.0,10.0,10.0,10.0,9.0,f,f,flexible,f,f,1,2.0,2084,3056,71.4318405649469
11801976,"Port Melbourne, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'google', 'reviews', 'work_email']",t,f,"Port Melbourne, VIC, Australia",Port Melbourne,Port Phillip,Port Melbourne,VIC,3207.0,"Port Melbourne, Australia",AU,Australia,-37.84110368,144.9410008,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Wide hallway clearance""}",250.0,75.0,2,0,2,1125,5 days ago,t,7,17,30,293,12/7/2018,56,4/25/2016,11/24/2018,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,1,1.76,2084,3573,133.99933566974585
17668018,AU,within a few hours,100%,t,"['email', 'phone', 'reviews']",t,f,"Healesville, VIC, Australia",Unknown,Yarra Ranges,Healesville,VIC,3777.0,"Healesville, Australia",AU,Australia,-37.65783503,145.526585,t,House,Entire home/apt,6,1.0,1.0,6.0,Real Bed,"{TV,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",250.0,59.0,6,30,2,100,2 weeks ago,t,18,46,74,345,12/7/2018,6,4/15/2017,11/17/2018,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,5,0.3,2084,3249,193.58934907880476
23912742,"Melbourne, Victoria, Australia",within an hour,100%,f,"['email', 'phone']",t,f,"Pascoe Vale, VIC, Australia",Unknown,Moreland,Pascoe Vale,VIC,3044.0,"Pascoe Vale, Australia",AU,Australia,-37.72299411,144.9290507,t,Townhouse,Entire home/apt,5,1.0,1.0,2.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Free street parking"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Safety card"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""Hot water"",""Long term stays allowed"",""Host greets you""}",0.0,150.0,1,20,3,99999,8 months ago,t,0,0,0,0,12/7/2018,1,7/9/2018,7/9/2018,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,2,0.2,2084,2361,134.06103538835154
7888739,AU,within an hour,100%,t,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Balwyn, VIC, Australia",Balwyn,Boroondara,Balwyn,VIC,3103.0,"Balwyn, Australia",AU,Australia,-37.81210915,145.0817862,t,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Hangers,Iron,""Hot water"",""Long term stays allowed"",""Host greets you""}",300.0,66.0,4,33,3,1125,3 weeks ago,t,0,0,0,220,12/7/2018,26,9/1/2015,8/24/2018,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,1,0.65,2084,3293,137.66264165121027
13266405,"Saint Kilda, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Saint Kilda, VIC, Australia",St Kilda,Port Phillip,Saint Kilda,VIC,3182.0,"Saint Kilda, Australia",AU,Australia,-37.87022307,144.9792985,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Elevator,""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Long term stays allowed"",""Paid parking on premises""}",250.0,75.0,2,25,1,1125,today,t,17,43,73,348,12/7/2018,168,8/1/2016,12/1/2018,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict_14_with_grace_period,f,f,11,5.87,2084,3898,147.18010300281182
19258049,"Towradgi, New South Wales, Australia",within an hour,100%,f,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Docklands, VIC, Australia",Docklands,Melbourne,Docklands,VIC,3008.0,"Docklands, Australia",AU,Australia,-37.81352391,144.9427558,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",250.0,59.0,1,0,4,14,4 days ago,t,10,14,36,303,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,7,1.02,2084,3292,145.63078799076726
23011076,"Melbourne, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"South Yarra, VIC, Australia",Prahran,Stonnington,South Yarra,VIC,3141.0,"South Yarra, Australia",AU,Australia,-37.84763129,144.992166,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Step-free access"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",""Step-free access""}",0.0,80.0,1,0,2,30,2 weeks ago,t,0,1,20,34,12/7/2018,6,2/23/2018,6/4/2018,100.0,10.0,9.0,10.0,10.0,10.0,10.0,f,t,strict_14_with_grace_period,f,f,1,0.63,2084,4004,128.32762678646853
18977183,"Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",t,t,"Melbourne, VIC, Australia",Carlton,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.80385226,144.9590733,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Changing table"",""High chair"",""Pack ’n Play/travel crib"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Pocket wifi""}",250.0,69.0,2,30,1,1125,3 days ago,t,5,35,65,65,12/7/2018,36,6/25/2017,11/10/2018,97.0,10.0,9.0,10.0,10.0,10.0,9.0,f,t,moderate,f,f,9,2.03,2084,2805,127.77227067600273
29264252,"Springwood, New South Wales, Australia",Unknown,Unknown,f,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,"Northcote, VIC, Australia",Northcote,Darebin,Northcote,VIC,3070.0,"Northcote, Australia",AU,Australia,-37.76423476,145.0005838,t,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Free street parking"",Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Baby bath"",""High chair"",""Stair gates"",""Children’s books and toys"",""Table corner guards"",Crib,""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,Dishwasher,""Cooking basics"",Oven,Stove,""Patio or balcony"",""Cleaning before checkout""}",1000.0,200.0,5,55,11,21,5 days ago,t,22,22,22,76,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict_14_with_grace_period,f,f,1,1.02,2084,3073,215.04973809818406
26235878,AU,within an hour,100%,f,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Carlton, VIC, Australia",Carlton,Melbourne,Carlton,VIC,3053.0,"Carlton, Australia",AU,Australia,-37.80622654,144.9626757,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Elevator,Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",300.0,49.0,2,20,2,1125,today,t,2,31,61,61,12/7/2018,7,8/13/2018,10/12/2018,88.0,9.0,8.0,10.0,9.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,4,1.79,2084,2276,142.86309785892658
13006870,"Melbourne, Victoria, Australia",within a day,90%,t,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.80937186,144.9673544,f,Apartment,Private room,2,1.0,1.0,1.0,Futon,"{TV,Internet,Wifi,Kitchen,""Paid parking off premises"",Heating,Washer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Host greets you""}",0.0,15.0,1,10,4,1125,4 days ago,t,0,3,3,3,12/7/2018,11,1/20/2017,11/24/2018,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,0.48,2084,3784,80.05523788017499
21287118,"South Yarra, Victoria, Australia",within a day,100%,t,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"South Yarra, VIC, Australia",South Yarra,Melbourne,South Yarra,VIC,3004.0,"South Yarra, Australia",AU,Australia,-37.83764677,144.9764577,t,House,Entire home/apt,6,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",Bathtub,""Hot water"",""Bed linens"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Garden or backyard"",""Host greets you""}",250.0,50.0,1,0,5,1125,2 months ago,t,11,31,61,61,12/7/2018,15,11/26/2017,10/2/2018,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.19,2084,2732,162.75118886012172
23863999,"Paris, Île-de-France, France",within an hour,100%,f,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Richmond, VIC, Australia",Richmond,Yarra,Richmond,VIC,3121.0,"Richmond, Australia",AU,Australia,-37.81714921,144.9976375,f,Apartment,Entire home/apt,6,1.0,1.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Hot water"",""Host greets you""}",0.0,20.0,4,15,1,7,3 months ago,t,0,0,0,0,12/7/2018,1,9/30/2018,9/30/2018,100.0,8.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,2,0.43,2084,3790,157.05708618369033
17655105,"Melbourne, Victoria, Australia",within a few hours,100%,f,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,"Docklands, VIC, Australia",Unknown,Melbourne,Docklands,VIC,3008.0,"Docklands, Australia",AU,Australia,-37.82302144,144.9500151,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Wheelchair accessible"",Pool,Kitchen,Breakfast,Elevator,Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Host greets you""}",0.0,0.0,2,0,2,10,a week ago,t,0,0,7,7,12/7/2018,22,3/14/2017,11/6/2017,93.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,2,1.04,2084,3400,78.30077232272905
3356118,"Melbourne, Victoria, Australia",within a day,100%,f,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Saint Kilda West, VIC, Australia",St Kilda,Port Phillip,Saint Kilda West,VIC,3182.0,"Saint Kilda West, Australia",AU,Australia,-37.86039573,144.9705919,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,Heating,Washer,""Smoke detector"",Essentials,Hangers,Iron}",250.0,59.0,1,0,1,10,2 months ago,t,29,59,89,364,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,2,1.02,2084,3813,114.40453422325547
